11921	0	0	0
11922	0	0	0
11923	0	0	0
11924	0	0	0
11925	1	0	0
11926	0	0	0
11927	0	0	0
11928	0	0	0
11929	0	0	0
11930	0	0	0
11931	0	0	0
11932	0	0	0
11933	0	0	0
11934	0	0	0
11935	0	0	0
11936	0	0	0
11937	0	0	0
11938	0	0	0
11939	0	0	0
11940	0	0	0
11941	0	0	0
11942	0	0	0
11943	0	0	0
11944	0	0	0
11945	0	0	0
11946	0	0	0
11947	0	1	0
11948	0	0	0
11949	0	0	0
11950	0	0	0
11951	0	0	0
11952	0	0	0
11953	0	0	0
11954	0	0	0
11955	0	0	0
11956	0	0	0
11957	0	0	0
11958	0	0	0
11959	0	0	0
11960	0	0	0
11961	0	0	0
11962	0	0	0
11963	0	0	0
11964	0	0	0
11965	0	0	0
11966	0	0	0
11967	1	0	0
11968	0	0	0
11969	0	0	0
11970	0	0	0
11971	0	0	0
11972	0	0	0
11973	0	0	0
11974	0	0	0
11975	0	0	0
11976	0	0	0
11977	0	0	0
11978	0	0	0
11979	0	0	0
11980	0	0	0
11981	0	0	0
11982	0	0	0
11983	0	0	0
11984	0	0	0
11985	0	0	0
11986	0	0	0
11987	0	0	0
11988	0	0	0
11989	0	1	0
11990	0	0	0
11991	0	0	0
11992	0	0	0
11993	0	0	0
11994	0	0	0
11995	0	0	0
11996	0	1	0
11997	1	0	0
11998	0	0	0
11999	0	0	0
12000	0	0	0
12001	0	1	0
12002	0	0	0
12003	0	0	0
12004	0	0	0
12005	0	0	0
12006	0	0	0
12007	0	0	0
12008	0	0	0
12009	0	0	0
12010	1	0	0
12011	0	0	0
12012	1	0	0
12013	0	0	0
12014	1	0	0
12015	1	0	0
12016	0	0	0
12017	0	0	0
12018	0	0	0
12019	0	0	0
12020	0	0	0
12021	0	0	0
12022	0	0	0
12023	0	0	0
12024	0	0	0
12025	0	0	0
12026	0	0	0
12027	0	0	0
12028	0	0	0
12029	0	0	0
12030	0	0	0
12031	0	0	0
12032	0	0	0
12033	0	0	0
12034	0	1	0
12035	0	0	0
12036	0	0	0
12037	0	0	0
12038	0	0	0
12039	0	0	0
12040	0	0	0
12041	0	0	0
12042	0	0	0
12043	0	0	0
12044	1	0	0
12045	1	0	0
12046	0	0	0
12047	1	0	0
12048	0	0	0
12049	0	0	0
12050	0	0	0
12051	0	0	0
12052	0	0	0
12053	0	0	0
12054	0	0	0
12055	0	0	0
12056	0	0	0
12057	0	0	0
12058	0	0	0
12059	1	0	0
12060	0	0	0
12061	0	0	0
12062	0	0	0
12063	0	0	0
12064	0	0	0
12065	0	0	0
12066	0	0	0
12067	0	0	0
12068	0	1	0
12069	0	0	0
12070	0	0	0
12071	0	0	0
12072	0	0	0
12073	0	0	0
12074	0	0	0
12075	2	0	0
12076	0	0	0
12077	0	0	0
12078	0	0	0
12079	0	0	0
12080	0	0	0
12081	0	0	0
12082	0	0	0
12083	0	0	0
12084	0	0	0
12085	1	0	1
12086	1	0	0
12087	1	0	0
12088	0	0	0
12089	0	0	0
12090	0	0	0
12091	0	0	0
12092	0	0	0
12093	1	0	0
12094	0	0	0
12095	0	0	0
12096	0	0	0
12097	0	0	0
12098	0	0	0
12099	0	0	0
12100	0	0	0
12101	0	0	0
12102	0	0	0
12103	0	0	0
12104	0	0	0
12105	1	0	0
12106	0	0	0
12107	0	0	0
12108	0	0	0
12109	0	0	0
12110	0	0	0
12111	0	0	0
12112	0	0	0
12113	0	0	0
12114	0	0	0
12115	0	0	0
12116	0	0	0
12117	0	0	0
12118	0	0	0
12119	0	0	0
12120	0	0	0
12121	0	0	0
12122	0	0	0
12123	0	0	0
12124	1	0	0
12125	0	0	0
12126	0	0	0
12127	0	0	0
12128	1	0	0
12129	0	0	0
12130	0	0	0
12131	0	0	0
12132	0	0	0
12133	0	0	0
12134	0	0	0
12135	0	0	0
12136	1	0	0
12137	0	0	0
12138	0	0	0
12139	0	0	0
12140	0	0	0
12141	0	0	0
12142	0	0	0
12143	0	0	0
12144	0	0	0
12145	0	0	0
12146	0	0	0
12147	0	0	0
12148	0	0	0
12149	0	0	0
12150	0	0	0
12151	0	0	0
12152	0	0	0
12153	0	0	0
12154	0	0	0
12155	0	0	0
12156	0	0	0
12157	0	0	0
12158	0	0	0
12159	0	0	0
12160	0	0	0
12161	0	0	0
12162	0	0	0
12163	0	0	0
12164	0	0	0
12165	0	0	0
12166	0	0	0
12167	0	0	0
12168	0	0	0
12169	0	0	0
12170	0	0	0
12171	0	0	0
12172	0	1	0
12173	0	0	0
12174	0	0	0
12175	0	0	0
12176	0	0	0
12177	0	0	0
12178	0	0	0
12179	0	0	0
12180	0	0	0
12181	0	0	0
12182	0	0	0
12183	0	0	0
12184	0	0	0
12185	0	0	0
12186	0	0	0
12187	0	0	0
12188	0	0	0
12189	0	0	0
12190	0	0	0
12191	0	0	0
12192	0	0	0
12193	1	1	0
12194	0	0	0
12195	1	0	0
12196	1	0	0
12197	0	0	0
12198	0	0	0
12199	0	1	0
12200	0	0	0
12201	0	0	0
12202	0	0	0
12203	0	0	0
12204	0	1	0
12205	0	0	0
12206	0	0	0
12207	0	0	0
12208	0	0	0
12209	0	0	0
12210	0	0	0
12211	0	0	0
12212	1	0	0
12213	0	0	0
12214	0	0	0
12215	0	0	0
12216	0	0	0
12217	0	0	0
12218	0	0	0
12219	0	0	0
12220	0	0	0
12221	0	0	0
12222	0	0	0
12223	0	0	0
12224	0	0	0
12225	0	0	0
12226	0	0	0
12227	0	0	0
12228	0	0	0
12229	0	0	0
12230	0	0	0
12231	0	0	0
12232	0	0	0
12233	0	0	0
12234	0	0	0
12235	0	0	0
12236	0	0	0
12237	0	0	0
12238	0	0	0
12239	0	0	0
12240	0	0	0
12241	0	0	0
12242	0	0	0
12243	0	0	0
12244	0	0	0
12245	0	0	0
12246	0	0	0
12247	0	0	0
12248	0	0	0
12249	0	0	0
12250	1	0	0
12251	1	0	0
12252	0	0	0
12253	0	0	0
12254	0	0	0
12255	0	0	0
12256	0	0	0
12257	0	0	0
12258	0	0	0
12259	0	1	0
12260	0	0	0
12261	0	0	0
12262	0	0	0
12263	0	0	0
12264	0	0	0
12265	0	0	0
12266	0	0	0
12267	0	0	0
12268	0	0	0
12269	0	0	0
12270	0	0	0
12271	0	0	0
12272	0	0	0
12273	0	0	0
12274	0	0	0
12275	0	0	0
12276	0	0	0
12277	0	0	0
12278	0	1	0
12279	0	0	0
12280	0	0	0
12281	0	0	0
12282	0	0	0
12283	0	0	0
12284	0	0	0
12285	0	0	0
12286	1	0	0
12287	0	0	0
12288	0	0	0
12289	0	0	0
12290	0	0	0
12291	1	0	0
12292	0	0	0
12293	0	0	0
12294	0	0	0
12295	0	0	0
12296	0	0	0
12297	0	0	0
12298	0	0	0
12299	1	0	0
12300	0	1	0
12301	0	0	0
12302	0	0	0
12303	0	0	0
12304	0	0	0
12305	0	0	0
12306	0	0	0
12307	0	0	0
12308	0	0	0
12309	0	0	0
12310	0	0	0
12311	0	0	0
12312	0	0	0
12313	0	0	0
12314	0	0	0
12315	0	0	0
12316	0	0	0
12317	0	0	0
12318	1	0	0
12319	0	0	0
12320	0	0	0
12321	0	0	0
12322	0	0	0
12323	0	0	0
12324	0	0	0
12325	0	0	0
12326	0	0	0
12327	0	0	0
12328	0	0	0
12329	0	0	0
12330	0	0	0
12331	0	0	0
12332	0	0	0
12333	0	0	0
12334	0	0	0
12335	0	0	0
12336	0	0	1
12337	0	0	0
12338	0	0	0
12339	1	0	0
12340	0	0	0
12341	0	0	0
12342	0	0	0
12343	0	0	0
12344	0	0	0
12345	0	0	0
12346	0	0	0
12347	0	0	0
12348	0	0	0
12349	0	0	0
12350	0	0	0
12351	0	0	0
12352	0	0	0
12353	0	0	0
12354	0	0	0
12355	0	0	0
12356	0	0	0
12357	0	0	0
12358	1	0	0
12359	0	0	0
12360	0	0	0
12361	0	0	0
12362	0	0	0
12363	0	0	0
12364	0	0	0
12365	0	0	0
12366	0	0	0
12367	0	0	0
12368	0	0	0
12369	1	0	0
12370	0	0	0
12371	0	0	0
12372	1	0	0
12373	0	0	0
12374	0	0	0
12375	0	0	0
12376	0	0	0
12377	0	0	0
12378	0	0	0
12379	0	0	0
12380	0	0	0
12381	0	0	0
12382	0	0	0
12383	0	0	0
12384	0	0	0
12385	0	0	0
12386	0	0	0
12387	0	0	0
12388	0	0	0
12389	0	0	0
12390	1	0	0
12391	0	1	0
12392	0	0	0
12393	0	0	0
12394	0	0	0
12395	0	0	0
12396	0	0	0
12397	0	0	0
12398	1	0	0
12399	0	0	0
12400	0	0	0
12401	0	0	0
12402	0	0	0
12403	0	0	0
12404	0	0	0
12405	0	0	0
12406	0	0	0
12407	0	0	0
12408	0	0	0
12409	0	0	0
12410	0	0	0
12411	0	0	0
12412	0	0	0
12413	0	0	0
12414	0	0	0
12415	0	0	0
12416	1	0	0
12417	0	1	0
12418	0	0	0
12419	0	0	0
12420	0	0	0
12421	0	0	0
12422	0	0	0
12423	0	0	0
12424	0	0	0
12425	0	0	0
12426	1	0	0
12427	0	0	0
12428	0	0	0
12429	0	0	0
12430	0	0	0
12431	0	0	0
12432	0	0	0
12433	0	0	0
12434	0	0	0
12435	0	0	0
12436	0	0	0
12437	0	0	0
12438	0	0	0
12439	0	0	0
12440	0	0	0
12441	0	0	0
12442	0	0	0
12443	0	0	0
12444	0	0	0
12445	0	0	0
12446	0	0	0
12447	0	0	0
12448	0	0	0
12449	0	0	0
12450	0	0	0
12451	0	0	0
12452	0	0	0
12453	0	0	0
12454	0	0	0
12455	0	0	0
12456	0	0	0
12457	0	0	0
12458	0	0	0
12459	0	0	0
12460	0	0	0
12461	0	0	0
12462	0	0	0
12463	0	0	0
12464	0	0	0
12465	0	0	0
12466	0	0	0
12467	0	0	0
12468	0	0	0
12469	0	0	0
12470	0	0	0
12471	0	0	0
12472	0	0	0
12473	0	0	0
12474	0	0	0
12475	0	0	0
12476	0	0	0
12477	0	0	0
12478	0	0	0
12479	0	0	0
12480	0	0	0
12481	0	0	0
12482	0	0	0
12483	0	0	0
12484	0	0	0
12485	0	1	0
12486	0	0	0
12487	1	0	0
12488	0	0	0
12489	0	0	0
12490	0	0	0
12491	0	0	0
12492	0	0	0
12493	0	0	0
12494	0	0	0
12495	0	1	0
12496	0	0	0
12497	0	0	0
12498	0	0	0
12499	0	0	0
12500	0	0	0
12501	0	0	0
12502	0	0	0
12503	0	0	0
12504	0	0	0
12505	0	0	0
12506	0	0	0
12507	0	0	0
12508	0	0	0
12509	0	0	0
12510	0	0	0
12511	0	0	0
12512	0	0	0
12513	0	0	0
12514	0	0	0
12515	0	0	0
12516	0	0	0
12517	0	0	0
12518	0	0	0
12519	0	0	0
12520	0	0	0
12521	0	0	0
12522	0	0	0
12523	0	0	0
12524	0	0	0
12525	1	0	0
12526	0	0	0
12527	0	0	0
12528	0	0	0
12529	0	0	1
12530	1	0	0
12531	0	0	0
12532	0	0	0
12533	0	0	0
12534	0	0	0
12535	0	0	0
12536	0	0	0
12537	0	0	0
12538	0	0	0
12539	0	0	0
12540	0	0	0
12541	0	0	0
12542	0	0	0
12543	0	0	1
12544	0	0	0
12545	0	0	0
12546	0	0	0
12547	0	0	0
12548	0	0	0
12549	0	0	0
12550	0	0	0
12551	0	0	0
12552	0	0	0
12553	0	0	0
12554	0	0	0
12555	0	0	0
12556	0	0	0
12557	0	0	0
12558	0	0	0
12559	0	0	0
12560	0	0	0
12561	0	0	0
12562	0	0	0
12563	0	0	0
12564	0	0	0
12565	0	0	0
12566	0	0	0
12567	0	0	0
12568	0	0	0
12569	0	0	0
12570	0	0	0
12571	0	0	0
12572	0	0	0
12573	0	0	0
12574	0	0	0
12575	0	0	0
12576	0	0	0
12577	0	0	0
12578	0	0	0
12579	0	0	0
12580	0	0	0
12581	0	0	0
12582	0	0	0
12583	0	0	0
12584	0	0	0
12585	1	0	0
12586	0	0	0
12587	0	0	0
12588	0	0	0
12589	0	0	0
12590	0	0	0
12591	0	0	0
12592	0	0	0
12593	0	0	0
12594	0	0	0
12595	0	0	0
12596	0	0	0
12597	0	0	0
12598	0	0	0
12599	0	0	0
12600	0	0	0
12601	0	0	0
12602	0	0	0
12603	0	0	0
12604	0	0	0
12605	0	0	0
12606	0	0	0
12607	0	0	0
12608	0	0	0
12609	0	0	0
12610	0	0	0
12611	0	0	0
12612	0	0	0
12613	0	0	0
12614	0	0	0
12615	0	0	0
12616	0	0	0
12617	0	0	0
12618	0	0	0
12619	0	1	0
12620	0	0	0
12621	0	0	0
12622	0	0	0
12623	0	0	0
12624	0	0	0
12625	0	0	0
12626	0	0	0
12627	0	0	0
12628	0	0	0
12629	0	0	0
12630	0	0	0
12631	1	0	0
12632	0	0	1
12633	0	0	0
12634	0	0	0
12635	0	0	0
12636	0	0	0
12637	0	0	0
12638	0	0	0
12639	0	0	0
12640	0	0	0
12641	0	0	0
12642	1	0	0
12643	0	0	0
12644	0	0	0
12645	0	0	0
12646	0	0	0
12647	0	0	0
12648	1	0	0
12649	0	0	0
12650	0	0	0
12651	0	0	0
12652	0	0	0
12653	0	0	0
12654	0	0	0
12655	0	0	0
12656	0	0	0
12657	0	0	0
12658	0	0	0
12659	0	0	0
12660	0	0	0
12661	0	0	0
12662	0	0	0
12663	0	0	0
12664	0	0	0
12665	0	0	0
12666	0	0	0
12667	0	0	0
12668	1	0	0
12669	0	0	0
12670	0	0	0
12671	0	0	0
12672	0	0	0
12673	0	0	0
12674	0	0	0
12675	0	0	0
12676	0	0	0
12677	0	0	0
12678	0	0	0
12679	0	0	0
12680	0	0	0
12681	0	0	0
12682	0	0	0
12683	0	0	0
12684	0	0	0
12685	0	0	0
12686	0	0	0
12687	0	0	0
12688	0	0	0
12689	0	0	0
12690	0	0	0
12691	0	0	0
12692	0	0	0
12693	0	0	0
12694	0	0	0
12695	0	0	0
12696	0	0	0
12697	1	0	0
12698	0	0	0
12699	0	0	0
12700	0	0	0
12701	0	0	0
12702	0	0	0
12703	0	0	0
12704	0	0	0
12705	0	0	0
12706	0	0	0
12707	0	0	0
12708	0	0	0
12709	0	0	0
12710	0	0	0
12711	0	0	0
12712	0	0	0
12713	0	0	0
12714	0	0	0
12715	0	0	0
12716	0	0	0
12717	0	0	0
12718	0	0	0
12719	0	0	0
12720	0	0	0
12721	0	0	0
12722	0	0	0
12723	0	0	0
12724	0	0	0
12725	0	0	0
12726	0	0	0
12727	0	0	0
12728	0	0	0
12729	0	0	0
12730	0	0	0
12731	0	0	0
12732	0	0	0
12733	0	0	0
12734	0	0	0
12735	0	0	0
12736	0	0	0
12737	0	0	0
12738	0	0	0
12739	0	0	0
12740	0	0	0
12741	0	0	0
12742	0	0	0
12743	1	0	0
12744	0	0	0
12745	0	0	0
12746	0	0	0
12747	0	0	0
12748	1	0	0
12749	0	0	0
12750	0	0	0
12751	0	0	0
12752	0	0	0
12753	0	0	0
12754	0	0	0
12755	0	0	0
12756	0	0	0
12757	0	0	0
12758	0	0	0
12759	0	0	0
12760	0	0	0
12761	0	0	0
12762	0	0	0
12763	0	0	0
12764	0	0	0
12765	0	0	0
12766	0	0	0
12767	0	0	0
12768	0	0	0
12769	0	0	0
12770	0	0	0
12771	0	0	0
12772	0	0	0
12773	0	0	0
12774	0	0	0
12775	0	0	0
12776	0	0	0
12777	0	0	0
12778	0	0	0
12779	0	0	0
12780	0	0	0
12781	0	0	0
12782	0	0	0
12783	0	0	0
12784	0	0	0
12785	0	0	0
12786	0	0	0
12787	0	0	0
12788	0	0	0
12789	0	0	0
12790	0	0	0
12791	0	0	0
12792	0	0	0
12793	0	0	0
12794	0	0	0
12795	0	0	0
12796	0	0	0
12797	0	1	0
12798	0	0	0
12799	0	0	0
12800	0	0	0
12801	0	0	0
12802	0	0	0
12803	0	0	0
12804	0	0	0
12805	0	0	0
12806	0	0	0
12807	0	0	0
12808	0	0	0
12809	0	0	0
12810	0	0	0
12811	0	0	0
12812	0	0	0
12813	0	0	0
12814	0	0	0
12815	0	0	0
12816	0	0	0
12817	0	0	0
12818	0	0	0
12819	0	0	0
12820	0	0	0
12821	0	0	0
12822	0	0	0
12823	0	0	0
12824	0	0	0
12825	0	0	0
12826	0	0	0
12827	0	0	0
12828	0	0	0
12829	0	0	0
12830	1	0	0
12831	0	0	0
12832	0	0	0
12833	0	0	0
12834	0	0	0
12835	0	0	0
12836	0	0	0
12837	0	0	0
12838	0	0	0
12839	0	0	0
12840	0	0	0
12841	0	0	0
12842	0	0	0
12843	0	0	0
12844	0	0	0
12845	0	0	0
12846	0	0	0
12847	0	0	0
12848	0	0	0
12849	0	0	0
12850	0	0	0
12851	0	0	0
12852	0	1	0
12853	0	0	0
12854	0	1	0
12855	0	0	0
12856	0	0	0
12857	0	0	0
12858	0	0	0
12859	0	0	0
12860	0	0	0
12861	0	0	0
12862	0	0	0
12863	0	0	0
12864	0	0	0
12865	0	0	0
12866	0	0	0
12867	0	0	0
12868	0	0	0
12869	0	0	0
12870	0	0	0
12871	0	0	0
12872	1	0	0
12873	0	0	0
12874	0	0	0
12875	0	0	0
12876	0	0	0
12877	0	0	0
12878	0	0	0
12879	0	0	0
12880	0	0	0
12881	0	0	0
12882	0	0	0
12883	0	0	0
12884	0	0	0
12885	0	0	0
12886	0	0	0
12887	0	0	0
12888	0	0	0
12889	0	0	0
12890	1	0	0
12891	0	0	0
12892	0	0	0
12893	0	0	0
12894	0	0	0
12895	0	0	0
12896	0	0	0
12897	0	0	0
12898	0	0	0
12899	0	0	0
12900	0	0	0
12901	0	0	0
12902	0	0	0
12903	0	0	0
12904	1	0	0
12905	0	0	0
12906	0	0	0
12907	0	0	0
12908	0	0	0
12909	0	0	0
12910	0	0	0
12911	0	0	0
12912	0	0	0
12913	0	0	0
12914	0	0	0
12915	0	0	0
12916	0	0	0
12917	0	0	0
12918	0	0	0
12919	0	0	0
12920	0	0	0
12921	0	0	0
12922	0	0	0
12923	0	0	0
12924	0	0	0
12925	0	0	0
12926	0	0	0
12927	0	0	0
12928	0	0	0
12929	0	0	0
12930	0	0	0
12931	0	0	0
12932	0	0	0
12933	0	0	0
12934	0	0	0
12935	0	0	0
12936	0	0	0
12937	0	0	0
12938	0	0	0
12939	0	0	0
12940	0	0	0
12941	1	0	0
12942	0	0	0
12943	0	0	0
12944	0	0	0
12945	0	0	0
12946	0	0	0
12947	0	0	0
12948	0	0	0
12949	0	0	0
12950	0	0	0
12951	0	0	0
12952	0	0	0
12953	0	0	0
12954	0	0	0
12955	0	0	0
12956	0	0	0
12957	0	0	0
12958	0	0	0
12959	0	0	0
12960	0	0	0
12961	0	0	0
12962	0	0	1
12963	0	0	0
12964	0	0	0
12965	0	0	0
12966	0	0	0
12967	0	0	0
12968	0	0	0
12969	0	0	0
12970	0	0	0
12971	0	0	0
12972	0	0	0
12973	0	0	0
12974	0	0	0
12975	0	0	0
12976	0	0	0
12977	0	0	0
12978	0	0	0
12979	0	0	0
12980	0	0	0
12981	0	0	0
12982	0	0	0
12983	0	0	0
12984	0	0	0
12985	0	0	0
12986	0	0	0
12987	0	0	0
12988	0	0	0
12989	0	0	0
12990	0	0	0
12991	0	0	0
12992	0	0	0
12993	0	0	0
12994	0	0	0
12995	0	0	0
12996	0	0	0
12997	0	0	0
12998	0	0	0
12999	0	1	0
13000	0	0	0
13001	0	0	0
13002	0	0	0
13003	0	0	0
13004	0	0	0
13005	0	0	0
13006	0	0	0
13007	0	0	0
13008	0	0	0
13009	0	1	0
13010	0	0	0
13011	0	0	0
13012	0	0	0
13013	0	0	0
13014	1	0	0
13015	0	0	0
13016	0	0	0
13017	0	0	0
13018	0	0	0
13019	0	0	0
13020	0	0	0
13021	0	0	0
13022	0	0	0
13023	0	0	0
13024	0	0	0
13025	0	1	0
13026	0	0	0
13027	0	0	0
13028	0	0	0
13029	0	0	0
13030	0	0	0
13031	0	0	0
13032	0	0	0
13033	0	0	0
13034	0	0	0
13035	0	0	0
13036	0	0	0
13037	0	0	0
13038	0	0	0
13039	0	0	0
13040	0	0	0
13041	0	0	0
13042	0	0	0
13043	0	0	0
13044	0	0	0
13045	0	0	0
13046	0	0	0
13047	0	0	0
13048	0	0	0
13049	0	0	0
13050	0	0	0
13051	0	0	0
13052	0	0	0
13053	0	0	0
13054	0	0	0
13055	0	0	0
13056	0	0	0
13057	0	0	0
13058	0	0	0
13059	0	0	0
13060	0	0	0
13061	0	0	0
13062	0	0	0
13063	0	0	0
13064	0	0	0
13065	0	0	0
13066	0	0	0
13067	0	0	0
13068	0	0	0
13069	0	0	0
13070	0	0	0
13071	0	0	0
13072	0	0	0
13073	0	0	0
13074	0	0	0
13075	0	0	0
13076	0	0	0
13077	0	0	0
13078	0	0	0
13079	0	0	0
13080	0	0	0
13081	0	0	0
13082	1	0	0
13083	0	0	0
13084	0	0	0
13085	0	0	0
13086	0	0	0
13087	0	0	0
13088	0	0	0
13089	0	0	0
13090	0	0	0
13091	0	0	0
13092	0	0	0
13093	0	0	0
13094	0	0	0
13095	0	0	0
13096	0	0	0
13097	0	0	0
13098	0	0	0
13099	0	0	0
13100	0	0	0
13101	0	0	0
13102	0	0	0
13103	0	0	0
13104	0	0	0
13105	0	0	0
13106	0	1	0
13107	0	0	0
13108	0	0	0
13109	0	0	0
13110	0	0	0
13111	0	0	0
13112	0	0	0
13113	0	0	0
13114	0	0	0
13115	0	0	0
13116	0	0	0
13117	0	0	0
13118	0	0	0
13119	0	1	0
13120	0	0	0
13121	0	0	0
13122	0	0	0
13123	0	0	0
13124	0	0	0
13125	0	0	0
13126	0	0	0
13127	0	0	0
13128	0	0	0
13129	0	0	0
13130	0	0	0
13131	0	0	0
13132	0	0	0
13133	0	0	0
13134	0	0	0
13135	0	0	0
13136	0	0	0
13137	0	0	0
13138	0	0	0
13139	0	0	0
13140	0	0	0
13141	0	0	0
13142	0	0	0
13143	0	0	0
13144	0	0	0
13145	0	0	0
13146	0	0	0
13147	0	0	0
13148	0	0	0
13149	0	0	0
13150	0	0	0
13151	0	0	0
13152	0	0	0
13153	0	0	0
13154	0	0	0
13155	0	0	0
13156	0	0	0
13157	0	0	0
13158	0	0	0
13159	0	0	0
13160	0	0	0
13161	0	0	0
13162	0	0	0
13163	0	0	0
13164	0	0	0
13165	0	0	0
13166	0	0	0
13167	0	0	0
13168	0	0	0
13169	0	0	0
13170	0	0	0
13171	1	0	0
13172	1	0	0
13173	1	0	0
13174	0	0	0
13175	0	0	0
13176	0	0	0
13177	0	0	0
13178	0	0	0
13179	0	0	0
13180	0	0	0
13181	0	0	0
13182	1	0	0
13183	0	0	0
13184	0	0	0
13185	0	0	0
13186	0	0	0
13187	0	0	0
13188	0	0	0
13189	0	0	0
13190	0	0	0
13191	0	0	0
13192	0	0	0
13193	0	0	0
13194	0	0	0
13195	0	0	0
13196	0	0	0
13197	0	0	0
13198	0	0	0
13199	0	0	0
13200	0	0	0
13201	0	0	0
13202	0	0	0
13203	0	1	0
13204	0	0	0
13205	0	0	0
13206	0	0	0
13207	0	0	0
13208	0	0	0
13209	0	0	0
13210	0	0	0
13211	0	0	0
13212	0	0	0
13213	0	0	0
13214	0	0	0
13215	0	0	0
13216	0	0	0
13217	0	0	0
13218	0	0	0
13219	0	0	0
13220	0	0	0
13221	0	0	0
13222	0	1	0
13223	0	0	0
13224	0	0	0
13225	0	0	0
13226	0	0	0
13227	0	0	0
13228	0	0	0
13229	0	0	0
13230	1	0	0
13231	0	0	0
13232	0	0	0
13233	0	0	0
13234	0	0	0
13235	0	0	0
13236	0	0	0
13237	0	0	0
13238	0	0	0
13239	1	0	0
13240	0	0	0
13241	0	0	0
13242	0	0	0
13243	0	0	0
13244	0	0	0
13245	0	0	0
13246	0	0	0
13247	2	0	0
13248	0	0	0
13249	0	0	0
13250	0	0	0
13251	0	0	0
13252	0	0	0
13253	0	0	0
13254	0	0	0
13255	0	0	0
13256	0	0	0
13257	0	0	0
13258	0	0	0
13259	0	0	0
13260	1	0	0
13261	0	0	0
13262	0	0	0
13263	0	0	0
13264	0	0	0
13265	0	0	0
13266	0	0	0
13267	0	0	0
13268	0	0	0
13269	1	0	0
13270	0	0	0
13271	0	0	0
13272	0	0	0
13273	0	0	0
13274	0	0	0
13275	0	0	0
13276	0	0	0
13277	0	0	0
13278	0	0	0
13279	0	0	0
13280	0	0	0
13281	0	0	0
13282	0	0	0
13283	0	0	0
13284	0	0	0
13285	0	0	0
13286	0	0	0
13287	0	0	0
13288	0	0	0
13289	0	0	0
13290	0	0	0
13291	0	0	0
13292	0	0	0
13293	0	0	0
13294	0	0	0
13295	0	0	0
13296	0	0	0
13297	0	0	0
13298	0	0	0
13299	0	0	0
13300	0	0	0
13301	0	0	0
13302	0	0	0
13303	0	0	0
13304	0	0	0
13305	0	0	0
13306	0	0	0
13307	0	0	0
13308	0	0	0
13309	0	0	0
13310	0	0	0
13311	0	0	0
13312	0	0	0
13313	0	0	0
13314	0	0	0
13315	0	0	0
13316	0	0	0
13317	0	0	0
13318	0	0	0
13319	0	0	0
13320	0	0	0
13321	0	0	0
13322	0	0	0
13323	0	0	0
13324	0	0	0
13325	0	0	0
13326	0	0	0
13327	0	0	0
13328	0	0	0
13329	0	0	0
13330	1	0	0
13331	0	0	0
13332	0	0	0
13333	0	0	0
13334	0	0	0
13335	0	0	0
13336	0	0	0
13337	0	0	0
13338	0	0	0
13339	0	0	0
13340	0	0	0
13341	0	0	0
13342	0	0	0
13343	0	0	0
13344	0	0	0
13345	0	0	0
13346	0	0	0
13347	0	0	0
13348	0	1	0
13349	0	0	0
13350	0	0	0
13351	0	0	0
13352	0	0	0
13353	0	0	0
13354	0	0	0
13355	0	0	0
13356	0	0	0
13357	0	0	0
13358	0	0	0
13359	0	0	0
13360	0	0	0
13361	0	0	0
13362	0	0	0
13363	0	0	0
13364	0	0	0
13365	0	0	0
13366	0	0	0
13367	0	0	0
13368	0	0	0
13369	0	0	0
13370	0	0	0
13371	0	0	0
13372	0	0	0
13373	0	0	0
13374	0	0	0
13375	0	0	0
13376	0	0	0
13377	0	0	0
13378	1	0	0
13379	0	0	0
13380	0	0	0
13381	0	0	0
13382	0	0	0
13383	0	0	0
13384	0	0	0
13385	0	0	0
13386	0	0	0
13387	0	0	0
13388	0	0	0
13389	0	0	0
13390	0	0	0
13391	0	0	0
13392	0	0	0
13393	0	0	0
13394	0	0	0
13395	0	0	0
13396	0	0	0
13397	0	0	0
13398	0	0	0
13399	0	0	0
13400	0	0	0
13401	0	0	0
13402	0	0	0
13403	0	0	0
13404	0	0	0
13405	0	0	0
13406	0	0	0
13407	0	0	0
13408	0	0	0
13409	0	0	0
13410	0	0	0
13411	0	0	0
13412	0	0	0
13413	0	0	0
13414	0	0	0
13415	0	0	0
13416	0	0	0
13417	0	0	0
13418	0	0	0
13419	0	0	0
13420	0	0	0
13421	0	0	0
13422	0	0	0
13423	0	0	0
13424	0	0	0
13425	0	0	0
13426	0	0	0
13427	0	0	0
13428	0	0	0
13429	0	0	0
13430	0	0	0
13431	0	0	0
13432	0	0	0
13433	0	0	0
13434	0	0	0
13435	0	0	0
13436	0	0	0
13437	0	0	0
13438	0	0	0
13439	0	0	0
13440	0	0	0
13441	0	0	0
13442	0	0	0
13443	0	0	0
13444	0	0	0
13445	0	0	0
13446	0	0	0
13447	0	0	0
13448	0	0	0
13449	0	0	0
13450	0	0	0
13451	0	0	0
13452	0	0	0
13453	0	0	0
13454	0	0	0
13455	0	0	0
13456	0	0	0
13457	0	0	0
13458	0	0	0
13459	0	0	0
13460	0	0	0
13461	0	0	0
13462	0	0	0
13463	0	0	0
13464	0	0	0
13465	0	0	0
13466	0	0	0
13467	0	0	0
13468	0	0	0
13469	0	0	0
13470	0	0	0
13471	0	0	0
13472	0	0	0
13473	0	0	0
13474	0	0	0
13475	0	0	0
