###########################################################################################
log
###########################################################################################

Time = 60783.25
Volume = 1.00e-17
Loops = 100

###########################################################################################
distribuições
###########################################################################################

19211;0;0;0;0
19212;0;0;0;0
19213;0;0;0;0
19214;0;0;0;0
19215;0;0;0;0
19216;0;0;0;0
19217;0;0;0;0
19218;0;0;0;0
19219;0;0;0;0
19220;0;0;0;0
19221;0;0;0;0
19222;0;0;0;0
19223;0;0;0;0
19224;0;0;0;0
19225;0;0;0;0
19226;0;0;0;0
19227;0;0;0;0
19228;0;0;0;0
19229;0;0;0;0
19230;0;0;0;0
19231;0;0;0;0
19232;0;0;0;0
19233;0;0;0;0
19234;0;0;0;0
19235;0;0;0;0
19236;0;0;0;0
19237;0;0;0;0
19238;0;0;0;0
19239;0;0;0;0
19240;0;0;0;0
19241;0;0;0;0
19242;0;0;0;0
19243;0;0;0;0
19244;0;0;0;0
19245;0;0;0;0
19246;0;0;0;0
19247;0;0;0;0
19248;0;0;0;0
19249;0;0;0;0
19250;0;0;0;0
19251;0;0;0;0
19252;0;0;0;0
19253;0;0;0;0
19254;0;0;0;0
19255;0;0;0;0
19256;0;0;0;0
19257;0;0;0;0
19258;0;0;0;0
19259;0;0;0;0
19260;0;0;0;0
19261;0;0;0;0
19262;0;0;0;0
19263;0;0;0;0
19264;0;0;0;0
19265;0;0;0;0
19266;0;0;0;0
19267;0;0;0;0
19268;0;0;0;0
19269;0;0;0;0
19270;0;0;0;0
19271;0;0;0;0
19272;0;0;0;0
19273;0;0;0;0
19274;0;0;0;0
19275;0;0;0;0
19276;0;0;0;0
19277;0;0;0;0
19278;0;0;0;0
19279;0;0;0;0
19280;0;0;0;0
19281;0;0;0;0
19282;0;0;0;0
19283;0;0;0;0
19284;0;0;0;0
19285;0;0;0;0
19286;0;0;0;0
19287;0;0;0;0
19288;0;0;0;0
19289;0;0;0;0
19290;0;0;0;0
19291;0;0;0;0
19292;0;0;0;0
19293;0;0;0;0
19294;0;0;0;0
19295;0;0;0;0
19296;0;0;0;0
19297;0;0;0;0
19298;0;0;0;0
19299;0;0;0;0
19300;0;0;0;0
19301;0;0;0;0
19302;0;0;0;0
19303;0;0;0;0
19304;0;0;0;0
19305;0;0;0;0
19306;0;0;0;0
19307;0;0;0;0
19308;0;0;0;0
19309;0;0;0;0
19310;0;0;0;0
19311;0;0;0;0
19312;0;0;0;0
19313;0;0;0;0
19314;0;0;0;0
19315;0;0;0;0
19316;0;0;0;0
19317;0;0;0;0
19318;0;0;0;0
19319;0;0;0;0
19320;0;0;0;0
19321;0;0;0;0
19322;0;0;0;0
19323;0;0;0;0
19324;0;0;0;0
19325;0;0;0;0
19326;0;0;0;0
19327;0;0;0;0
19328;0;0;0;0
19329;0;0;0;0
19330;0;0;0;0
19331;0;0;0;0
19332;0;0;0;0
19333;0;0;0;0
19334;0;0;0;0
19335;0;0;0;0
19336;0;0;0;0
19337;0;0;0;0
19338;0;0;0;0
19339;0;0;0;0
19340;0;0;0;0
19341;0;0;0;0
19342;0;0;0;0
19343;0;0;0;0
19344;0;0;0;0
19345;0;0;0;0
19346;0;0;0;0
19347;0;0;0;0
19348;0;0;0;0
19349;0;0;0;0
19350;0;0;0;0
19351;0;0;0;0
19352;0;0;0;0
19353;0;0;0;0
19354;0;0;0;0
19355;0;0;0;0
19356;0;0;0;0
19357;0;0;0;0
19358;0;0;0;0
19359;0;0;0;0
19360;0;0;0;0
19361;0;0;0;0
19362;0;0;0;0
19363;0;0;0;0
19364;0;0;0;0
19365;0;0;0;0
19366;0;0;0;0
19367;0;0;0;0
19368;0;0;0;0
19369;0;0;0;0
19370;0;0;0;0
19371;0;0;0;0
19372;0;0;0;0
19373;0;0;0;0
19374;0;0;0;0
19375;0;0;0;0
19376;0;0;0;0
19377;0;0;0;0
19378;0;0;0;0
19379;0;0;0;0
19380;0;0;0;0
19381;0;0;0;0
19382;0;0;0;0
19383;0;0;0;0
19384;0;0;0;0
19385;0;0;0;0
19386;0;0;0;0
19387;0;0;0;0
19388;0;0;0;0
19389;0;0;0;0
19390;0;0;0;0
19391;0;0;0;0
19392;0;0;0;0
19393;0;0;0;0
19394;0;0;0;0
19395;0;0;0;0
19396;0;0;0;0
19397;0;0;0;0
19398;0;0;0;0
19399;0;0;0;0
19400;0;0;0;0
19401;0;0;0;0
19402;0;0;0;0
19403;0;0;0;0
19404;0;0;0;0
19405;0;0;0;0
19406;0;0;0;0
19407;0;0;0;0
19408;0;0;0;0
19409;0;0;0;0
19410;0;0;0;0
19411;0;0;0;0
19412;0;0;0;0
19413;0;0;0;0
19414;0;0;0;0
19415;0;0;0;0
19416;0;0;0;0
19417;0;0;0;0
19418;0;0;0;0
19419;0;0;0;0
19420;0;0;0;0
19421;0;0;0;0
19422;0;0;0;0
19423;0;0;0;0
19424;0;0;0;0
19425;0;0;0;0
19426;0;0;0;0
19427;0;0;0;0
19428;0;0;0;0
19429;0;0;0;0
19430;0;0;0;0
19431;0;0;0;0
19432;0;0;0;0
19433;0;0;0;0
19434;0;0;0;0
19435;0;0;0;0
19436;0;0;0;0
19437;0;0;0;0
19438;0;0;0;0
19439;0;0;0;0
19440;0;0;0;0
19441;0;0;0;0
19442;0;0;0;0
19443;0;0;0;0
19444;0;0;0;0
19445;0;0;0;0
19446;0;0;0;0
19447;0;0;0;0
19448;0;0;0;0
19449;0;0;0;0
19450;0;0;0;0
19451;0;0;0;0
19452;0;0;0;0
19453;0;0;0;0
19454;0;0;0;0
19455;0;0;0;0
19456;0;0;0;0
19457;0;0;0;0
19458;0;0;0;0
19459;0;0;0;0
19460;0;0;0;0
19461;0;0;0;0
19462;0;0;0;0
19463;0;0;0;0
19464;0;0;0;0
19465;0;0;0;0
19466;0;0;0;0
19467;0;0;0;0
19468;0;0;0;0
19469;0;0;0;0
19470;0;0;0;0
19471;0;0;0;0
19472;0;0;0;0
19473;0;0;0;0
19474;0;0;0;0
19475;0;0;0;0
19476;0;0;0;0
19477;0;0;0;0
19478;0;0;0;0
19479;0;0;0;0
19480;0;0;0;0
19481;0;0;0;0
19482;0;0;0;0
19483;0;0;0;0
19484;0;0;0;0
19485;0;0;0;0
19486;0;0;0;0
19487;0;0;0;0
19488;0;0;0;0
19489;0;0;0;0
19490;0;0;0;0
19491;0;0;0;0
19492;0;0;0;0
19493;0;0;0;0
19494;0;0;0;0
19495;0;0;0;0
19496;0;0;0;0
19497;0;0;0;0
19498;0;0;0;0
19499;0;0;0;0
19500;0;0;0;0
19501;0;0;0;0
19502;0;0;0;0
19503;0;0;0;0
19504;0;0;0;0
19505;0;0;0;0
19506;0;0;0;0
19507;0;0;0;0
19508;0;0;0;0
19509;0;0;0;0
19510;0;0;0;0
19511;0;0;0;0
19512;0;0;0;0
19513;0;0;0;0
19514;0;0;0;0
19515;0;0;0;0
19516;0;0;0;0
19517;0;0;0;0
19518;0;0;0;0
19519;0;0;0;0
19520;0;0;0;0
19521;0;0;0;0
19522;0;0;0;0
19523;0;0;0;0
19524;0;0;0;0
19525;0;0;0;0
19526;0;0;0;0
19527;0;0;0;0
19528;0;0;0;0
19529;0;0;0;0
19530;0;0;0;0
19531;0;0;0;0
19532;0;0;0;0
19533;0;0;0;0
19534;0;0;0;0
19535;0;0;0;0
19536;0;0;0;0
19537;0;0;0;0
19538;0;0;0;0
19539;0;0;0;0
19540;0;0;0;0
19541;0;0;0;0
19542;0;0;0;0
19543;0;0;0;0
19544;0;0;0;0
19545;0;0;0;0
19546;0;0;0;0
19547;0;0;0;0
19548;0;0;0;0
19549;0;0;0;0
19550;0;0;0;0
19551;0;0;0;0
19552;0;0;0;0
19553;0;0;0;0
19554;0;0;0;0
19555;0;0;0;0
19556;0;0;0;0
19557;0;0;0;0
19558;0;0;0;0
19559;0;0;0;0
19560;0;0;0;0
19561;0;0;0;0
19562;0;0;0;0
19563;0;0;0;0
19564;0;0;0;0
19565;0;0;0;0
19566;0;0;0;0
19567;0;0;0;0
19568;0;0;0;0
19569;0;0;0;0
19570;0;0;0;0
19571;0;0;0;0
19572;0;0;0;0
19573;0;0;0;0
19574;0;0;0;0
19575;0;0;0;0
19576;0;0;0;0
19577;0;0;0;0
19578;0;0;0;0
19579;0;0;0;0
19580;0;0;0;0
19581;0;0;0;0
19582;0;0;0;0
19583;0;0;0;0
19584;0;0;0;0
19585;0;0;0;0
19586;0;0;0;0
19587;0;0;0;0
19588;0;0;0;0
19589;0;0;0;0
19590;0;0;0;0
19591;0;0;0;0
19592;0;0;0;0
19593;0;0;0;0
19594;0;0;0;0
19595;0;0;0;0
19596;0;0;0;0
19597;0;0;0;0
19598;0;0;0;0
19599;0;0;0;0
19600;0;0;0;0
19601;0;0;0;0
19602;0;0;0;0
19603;0;0;0;0
19604;0;0;0;0
19605;0;0;0;0
19606;0;0;0;0
19607;0;0;0;0
19608;0;0;0;0
19609;0;0;0;0
19610;0;0;0;0
19611;0;0;0;0
19612;0;0;0;0
19613;0;0;0;0
19614;0;0;0;0
19615;0;0;0;0
19616;0;0;0;0
19617;0;0;0;0
19618;0;0;0;0
19619;0;0;0;0
19620;0;0;0;0
19621;0;0;0;0
19622;0;0;0;0
19623;0;0;0;0
19624;0;0;0;0
19625;0;0;0;0
19626;0;0;0;0
19627;0;0;0;0
19628;0;0;0;0
19629;0;0;0;0
19630;0;0;0;0
19631;0;0;0;0
19632;0;0;0;0
19633;0;0;0;0
19634;0;0;0;0
19635;0;0;0;0
19636;0;0;0;0
19637;0;0;0;0
19638;0;0;0;0
19639;0;0;0;0
19640;0;0;0;0
19641;0;0;0;0
19642;0;0;0;0
19643;0;0;0;0
19644;0;0;0;0
19645;0;0;0;0
19646;0;0;0;0
19647;0;0;0;0
19648;0;0;0;0
19649;0;0;0;0
19650;0;0;0;0
19651;0;0;0;0
19652;0;0;0;0
19653;0;0;0;0
19654;0;0;0;0
19655;0;0;0;0
19656;0;0;0;0
19657;0;0;0;0
19658;0;0;0;0
19659;0;0;0;0
19660;0;0;0;0
19661;0;0;0;0
19662;0;0;0;0
19663;0;0;0;0
19664;0;0;0;0
19665;0;0;0;0
19666;0;0;0;0
19667;0;0;0;0
19668;0;0;0;0
19669;0;0;0;0
19670;0;0;0;0
19671;0;0;0;0
19672;0;0;0;0
19673;0;0;0;0
19674;0;0;0;0
19675;0;0;0;0
19676;0;0;0;0
19677;0;0;0;0
19678;0;0;0;0
19679;0;0;0;0
19680;0;0;0;0
19681;0;0;0;0
19682;0;0;0;0
19683;0;0;0;0
19684;0;0;0;0
19685;0;0;0;0
19686;0;0;0;0
19687;0;0;0;0
19688;0;0;0;0
19689;0;0;0;0
19690;0;0;0;0
19691;0;0;0;0
19692;0;0;0;0
19693;0;0;0;0
19694;0;0;0;0
19695;0;0;0;0
19696;0;0;0;0
19697;0;0;0;0
19698;0;0;0;0
19699;0;0;0;0
19700;0;0;0;0
19701;0;0;0;0
19702;0;0;0;0
19703;0;0;0;0
19704;0;0;0;0
19705;0;0;0;0
19706;0;0;0;0
19707;0;0;0;0
19708;0;0;0;0
19709;0;0;0;0
19710;0;0;0;0
19711;0;0;0;0
19712;0;0;0;0
19713;0;0;0;0
19714;0;0;0;0
19715;0;0;0;0
19716;0;0;0;0
19717;0;0;0;0
19718;0;0;0;0
19719;0;0;0;0
19720;0;0;0;0
19721;0;0;0;0
19722;0;0;0;0
19723;0;0;0;0
19724;0;0;0;0
19725;0;0;0;0
19726;0;0;0;0
19727;0;0;0;0
19728;0;0;0;0
19729;0;0;0;0
19730;0;0;0;0
19731;0;0;0;0
19732;0;0;0;0
19733;0;0;0;0
19734;0;0;0;0
19735;0;0;0;0
19736;0;0;0;0
19737;0;0;0;0
19738;0;0;0;0
19739;0;0;0;0
19740;0;0;0;0
19741;0;0;0;0
19742;0;0;0;0
19743;0;0;0;0
19744;0;0;0;0
19745;0;0;0;0
19746;0;0;0;0
19747;0;0;0;0
19748;0;0;0;0
19749;0;0;0;0
19750;0;0;0;0
19751;0;0;0;0
19752;0;0;0;0
19753;0;0;0;0
19754;0;0;0;0
19755;0;0;0;0
19756;0;0;0;0
19757;0;0;0;0
19758;0;0;0;0
19759;0;0;0;0
19760;0;0;0;0
19761;0;0;0;0
19762;0;0;0;0
19763;0;0;0;0
19764;0;0;0;0
19765;0;0;0;0
19766;0;0;0;0
19767;0;0;0;0
19768;0;0;0;0
19769;0;0;0;0
19770;0;0;0;0
19771;0;0;0;0
19772;0;0;0;0
19773;0;0;0;0
19774;0;0;0;0
19775;0;0;0;0
19776;0;0;0;0
19777;0;0;0;0
19778;0;0;0;0
19779;0;0;0;0
19780;0;0;0;0
19781;0;0;0;0
19782;0;0;0;0
19783;0;0;0;0
19784;0;0;0;0
19785;0;0;0;0
19786;0;0;0;0
19787;0;0;0;0
19788;0;0;0;0
19789;0;0;0;0
19790;0;0;0;0
19791;0;0;0;0
19792;0;0;0;0
19793;0;0;0;0
19794;0;0;0;0
19795;0;0;0;0
19796;0;0;0;0
19797;0;0;0;0
19798;0;0;0;0
19799;0;0;0;0
19800;0;0;0;0
19801;0;0;0;0
19802;0;0;0;0
19803;0;0;0;0
19804;0;0;0;0
19805;0;0;0;0
19806;0;0;0;0
19807;0;0;0;0
19808;0;0;0;0
19809;0;0;0;0
19810;0;0;0;0
19811;0;0;0;0
19812;0;0;0;0
19813;0;0;0;0
19814;0;0;0;0
19815;0;0;0;0
19816;0;0;0;0
19817;0;0;0;0
19818;0;0;0;0
19819;0;0;0;0
19820;0;0;0;0
19821;0;0;0;0
19822;0;0;0;0
19823;0;0;0;0
19824;0;0;0;0
19825;0;0;0;0
19826;0;0;0;0
19827;0;0;0;0
19828;0;0;0;0
19829;0;0;0;0
19830;0;0;0;0
19831;0;0;0;0
19832;0;0;0;0
19833;0;0;0;0
19834;0;0;0;0
19835;0;0;0;0
19836;0;0;0;0
19837;0;0;0;0
19838;0;0;0;0
19839;0;0;0;0
19840;0;0;0;0
19841;0;0;0;0
19842;0;0;0;0
19843;0;0;0;0
19844;0;0;0;0
19845;0;0;0;0
19846;0;0;0;0
19847;0;0;0;0
19848;0;0;0;0
19849;0;0;0;0
19850;0;0;0;0
19851;0;0;0;0
19852;0;0;0;0
19853;0;0;0;0
19854;0;0;0;0
19855;0;0;0;0
19856;0;0;0;0
19857;0;0;0;0
19858;0;0;0;0
19859;0;0;0;0
19860;0;0;0;0
19861;0;0;0;0
19862;0;0;0;0
19863;0;0;0;0
19864;0;0;0;0
19865;0;0;0;0
19866;0;0;0;0
19867;0;0;0;0
19868;0;0;0;0
19869;0;0;0;0
19870;0;0;0;0
19871;0;0;0;0
19872;0;0;0;0
19873;0;0;0;0
19874;0;0;0;0
19875;0;0;0;0
19876;0;0;0;0
19877;0;0;0;0
19878;0;0;0;0
19879;0;0;0;0
19880;0;0;0;0
19881;0;0;0;0
19882;0;0;0;0
19883;0;0;0;0
19884;0;0;0;0
19885;0;0;0;0
19886;0;0;0;0
19887;0;0;0;0
19888;0;0;0;0
19889;0;0;0;0
19890;0;0;0;0
19891;0;0;0;0
19892;0;0;0;0
19893;0;0;0;0
19894;0;0;0;0
19895;0;0;0;0
19896;0;0;0;0
19897;0;0;0;0
19898;0;0;0;0
19899;0;0;0;0
19900;0;0;0;0
19901;0;0;0;0
19902;0;0;0;0
19903;0;0;0;0
19904;0;0;0;0
19905;0;0;0;0
19906;0;0;0;0
19907;0;0;0;0
19908;0;0;0;0
19909;0;0;0;0
19910;0;0;0;0
19911;0;0;0;0
19912;0;0;0;0
19913;0;0;0;0
19914;0;0;0;0
19915;0;0;0;0
19916;0;0;0;0
19917;0;0;0;0
19918;0;0;0;0
19919;0;0;0;0
19920;0;0;0;0
19921;0;0;0;0
19922;0;0;0;0
19923;0;0;0;0
19924;0;0;0;0
19925;0;0;0;0
19926;0;0;0;0
19927;0;0;0;0
19928;0;0;0;0
19929;0;0;0;0
19930;0;0;0;0
19931;0;0;0;0
19932;0;0;0;0
19933;0;0;0;0
19934;0;0;0;0
19935;0;0;0;0
19936;0;0;0;0
19937;0;0;0;0
19938;0;0;0;0
19939;0;0;0;0
19940;0;0;0;0
19941;0;0;0;0
19942;0;0;0;0
19943;0;0;0;0
19944;0;0;0;0
19945;0;0;0;0
19946;0;0;0;0
19947;0;0;0;0
19948;0;0;0;0
19949;0;0;0;0
19950;0;0;0;0
19951;0;0;0;0
19952;0;0;0;0
19953;0;0;0;0
19954;0;0;0;0
19955;0;0;0;0
19956;0;0;0;0
19957;0;0;0;0
19958;0;0;0;0
19959;0;0;0;0
19960;0;0;0;0
19961;0;0;0;0
19962;0;0;0;0
19963;0;0;0;0
19964;0;0;0;0
19965;0;0;0;0
19966;0;0;0;0
19967;0;0;0;0
19968;0;0;0;0
19969;0;0;0;0
19970;0;0;0;0
19971;0;0;0;0
19972;0;0;0;0
19973;0;0;0;0
19974;0;0;0;0
19975;0;0;0;0
19976;0;0;0;0
19977;0;0;0;0
19978;0;0;0;0
19979;0;0;0;0
19980;0;0;0;0
19981;0;0;0;0
19982;0;0;0;0
19983;0;0;0;0
19984;0;0;0;0
19985;0;0;0;0
19986;0;0;0;0
19987;0;0;0;0
19988;0;0;0;0
19989;0;0;0;0
19990;0;0;0;0
19991;0;0;0;0
19992;0;0;0;0
19993;0;0;0;0
19994;0;0;0;0
19995;0;0;0;0
19996;0;0;0;0
19997;0;0;0;0
19998;0;0;0;0
19999;0;0;0;0
20000;0;0;0;0
20001;0;0;0;0
20002;0;0;0;0
20003;0;0;0;0
20004;0;0;0;0
20005;0;0;0;0
20006;0;0;0;0
20007;0;0;0;0
20008;0;0;0;0
20009;0;0;0;0
20010;0;0;0;0
20011;0;0;0;0
20012;0;0;0;0
20013;0;0;0;0
20014;0;0;0;0
20015;0;0;0;0
20016;0;0;0;0
20017;0;0;0;0
20018;0;0;0;0
20019;0;0;0;0
20020;0;0;0;0
20021;0;0;0;0
20022;0;0;0;0
20023;0;0;0;0
20024;0;0;0;0
20025;0;0;0;0
20026;0;0;0;0
20027;0;0;0;0
20028;0;0;0;0
20029;0;0;0;0
20030;0;0;0;0
20031;0;0;0;0
20032;0;0;0;0
20033;0;0;0;0
20034;0;0;0;0
20035;0;0;0;0
20036;0;0;0;0
20037;0;0;0;0
20038;0;0;0;0
20039;0;0;0;0
20040;0;0;0;0
20041;0;0;0;0
20042;0;0;0;0
20043;0;0;0;0
20044;0;0;0;0
20045;0;0;0;0
20046;0;0;0;0
20047;0;0;0;0
20048;0;0;0;0
20049;0;0;0;0
20050;0;0;0;0
20051;0;0;0;0
20052;0;0;0;0
20053;0;0;0;0
20054;0;0;0;0
20055;0;0;0;0
20056;0;0;0;0
20057;0;0;0;0
20058;0;0;0;0
20059;0;0;0;0
20060;0;0;0;0
20061;0;0;0;0
20062;0;0;0;0
20063;0;0;0;0
20064;0;0;0;0
20065;0;0;0;0
20066;0;0;0;0
20067;0;0;0;0
20068;0;0;0;0
20069;0;0;0;0
20070;0;0;0;0
20071;0;0;0;0
20072;0;0;0;0
20073;0;0;0;0
20074;0;0;0;0
20075;0;0;0;0
20076;0;0;0;0
20077;0;0;0;0
20078;0;0;0;0
20079;0;0;0;0
20080;0;0;0;0
20081;0;0;0;0
20082;0;0;0;0
20083;0;0;0;0
20084;0;0;0;0
20085;0;0;0;0
20086;0;0;0;0
20087;0;0;0;0
20088;0;0;0;0
20089;0;0;0;0
20090;0;0;0;0
20091;0;0;0;0
20092;0;0;0;0
20093;0;0;0;0
20094;0;0;0;0
20095;0;0;0;0
20096;0;0;0;0
20097;0;0;0;0
20098;0;0;0;0
20099;0;0;0;0
20100;0;0;0;0
20101;0;0;0;0
20102;0;0;0;0
20103;0;0;0;0
20104;0;0;0;0
20105;0;0;0;0
20106;0;0;0;0
20107;0;0;0;0
20108;0;0;0;0
20109;0;0;0;0
20110;0;0;0;0
20111;0;0;0;0
20112;0;0;0;0
20113;0;0;0;0
20114;0;0;0;0
20115;0;0;0;0
20116;0;0;0;0
20117;0;0;0;0
20118;0;0;0;0
20119;0;0;0;0
20120;0;0;0;0
20121;0;0;0;0
20122;0;0;0;0
20123;0;0;0;0
20124;0;0;0;0
20125;0;0;0;0
20126;0;0;0;0
20127;0;0;0;0
20128;0;0;0;0
20129;0;0;0;0
20130;0;0;0;0
20131;0;0;0;0
20132;0;0;0;0
20133;0;0;0;0
20134;0;0;0;0
20135;0;0;0;0
20136;0;0;0;0
20137;0;0;0;0
20138;0;0;0;0
20139;0;0;0;0
20140;0;0;0;0
20141;0;0;0;0
20142;0;0;0;0
20143;0;0;0;0
20144;0;0;0;0
20145;0;0;0;0
20146;0;0;0;0
20147;0;0;0;0
20148;0;0;0;0
20149;0;0;0;0
20150;0;0;0;0
20151;0;0;0;0
20152;0;0;0;0
20153;0;0;0;0
20154;0;0;0;0
20155;0;0;0;0
20156;0;0;0;0
20157;0;0;0;0
20158;0;0;0;0
20159;0;0;0;0
20160;0;0;0;0
20161;0;0;0;0
20162;0;0;0;0
20163;0;0;0;0
20164;0;0;0;0
20165;0;0;0;0
20166;0;0;0;0
20167;0;0;0;0
20168;0;0;0;0
20169;0;0;0;0
20170;0;0;0;0
20171;0;0;0;0
20172;0;0;0;0
20173;0;0;0;0
20174;0;0;0;0
20175;0;0;0;0
20176;0;0;0;0
20177;0;0;0;0
20178;0;0;0;0
20179;0;0;0;0
20180;0;0;0;0
20181;0;0;0;0
20182;0;0;0;0
20183;0;0;0;0
20184;0;0;0;0
20185;0;0;0;0
20186;0;0;0;0
20187;0;0;0;0
20188;0;0;0;0
20189;0;0;0;0
20190;0;0;0;0
20191;0;0;0;0
20192;0;0;0;0
20193;0;0;0;0
20194;0;0;0;0
20195;0;0;0;0
20196;0;0;0;0
20197;0;0;0;0
20198;0;0;0;0
20199;0;0;0;0
20200;0;0;0;0
20201;0;0;0;0
20202;0;0;0;0
20203;0;0;0;0
20204;0;0;0;0
20205;0;0;0;0
20206;0;0;0;0
20207;0;0;0;0
20208;0;0;0;0
20209;0;0;0;0
20210;0;0;0;0
20211;0;0;0;0
20212;0;0;0;0
20213;0;0;0;0
20214;0;0;0;0
20215;0;0;0;0
20216;0;0;0;0
20217;0;0;0;0
20218;0;0;0;0
20219;0;0;0;0
20220;0;0;0;0
20221;0;0;0;0
20222;0;0;0;0
20223;0;0;0;0
20224;0;0;0;0
20225;0;0;0;0
20226;0;0;0;0
20227;0;0;0;0
20228;0;0;0;0
20229;0;0;0;0
20230;0;0;0;0
20231;0;0;0;0
20232;0;0;0;0
20233;0;0;0;0
20234;0;0;0;0
20235;0;0;0;0
20236;0;0;0;0
20237;0;0;0;0
20238;0;0;0;0
20239;0;0;0;0
20240;0;0;0;0
20241;0;0;0;0
20242;0;0;0;0
20243;0;0;0;0
20244;0;0;0;0
20245;0;0;0;0
20246;0;0;0;0
20247;0;0;0;0
20248;0;0;0;0
20249;0;0;0;0
20250;0;0;0;0
20251;0;0;0;0
20252;0;0;0;0
20253;0;0;0;0
20254;0;0;0;0
20255;0;0;0;0
20256;0;0;0;0
20257;0;0;0;0
20258;0;0;0;0
20259;0;0;0;0
20260;0;0;0;0
20261;0;0;0;0
20262;0;0;0;0
20263;0;0;0;0
20264;0;0;0;0
20265;0;0;0;0
20266;0;0;0;0
20267;0;0;0;0
20268;0;0;0;0
20269;0;0;0;0
20270;0;0;0;0
20271;0;0;0;0
20272;0;0;0;0
20273;0;0;0;0
20274;0;0;0;0
20275;0;0;0;0
20276;0;0;0;0
20277;0;0;0;0
20278;0;0;0;0
20279;0;0;0;0
20280;0;0;0;0
20281;0;0;0;0
20282;0;0;0;0
20283;0;0;0;0
20284;0;0;0;0
20285;0;0;0;0
20286;0;0;0;0
20287;0;0;0;0
20288;0;0;0;0
20289;0;0;0;0
20290;0;0;0;0
20291;0;0;0;0
20292;0;0;0;0
20293;0;0;0;0
20294;0;0;0;0
20295;0;0;0;0
20296;0;0;0;0
20297;0;0;0;0
20298;0;0;0;0
20299;0;0;0;0
20300;0;0;0;0
20301;0;0;0;0
20302;0;0;0;0
20303;0;0;0;0
20304;0;0;0;0
20305;0;0;0;0
20306;0;0;0;0
20307;0;0;0;0
20308;0;0;0;0
20309;0;0;0;0
20310;0;0;0;0
20311;0;0;0;0
20312;0;0;0;0
20313;0;0;0;0
20314;0;0;0;0
20315;0;0;0;0
20316;0;0;0;0
20317;0;0;0;0
20318;0;0;0;0
20319;0;0;0;0
20320;0;0;0;0
20321;0;0;0;0
20322;0;0;0;0
20323;0;0;0;0
20324;0;0;0;0
20325;0;0;0;0
20326;0;0;0;0
20327;0;0;0;0
20328;0;0;0;0
20329;0;0;0;0
20330;0;0;0;0
20331;0;0;0;0
20332;0;0;0;0
20333;0;0;0;0
20334;0;0;0;0
20335;0;0;0;0
20336;0;0;0;0
20337;0;0;0;0
20338;0;0;0;0
20339;0;0;0;0
20340;0;0;0;0
20341;0;0;0;0
20342;0;0;0;0
20343;0;0;0;0
20344;0;0;0;0
20345;0;0;0;0
20346;0;0;0;0
20347;0;0;0;0
20348;0;0;0;0
20349;0;0;0;0
20350;0;0;0;0
20351;0;0;0;0
20352;0;0;0;0
20353;0;0;0;0
20354;0;0;0;0
20355;0;0;0;0
20356;0;0;0;0
20357;0;0;0;0
20358;0;0;0;0
20359;0;0;0;0
20360;0;0;0;0
20361;0;0;0;0
20362;0;0;0;0
20363;0;0;0;0
20364;0;0;0;0
20365;0;0;0;0
20366;0;0;0;0
20367;0;0;0;0
20368;0;0;0;0
20369;0;0;0;0
20370;0;0;0;0
20371;0;0;0;0
20372;0;0;0;0
20373;0;0;0;0
20374;0;0;0;0
20375;0;0;0;0
20376;0;0;0;0
20377;0;0;0;0
20378;0;0;0;0
20379;0;0;0;0
20380;0;0;0;0
20381;0;0;0;0
20382;0;0;0;0
20383;0;0;0;0
20384;0;0;0;0
20385;0;0;0;0
20386;0;0;0;0
20387;0;0;0;0
20388;0;0;0;0
20389;0;0;0;0
20390;0;0;0;0
20391;0;0;0;0
20392;0;0;0;0
20393;0;0;0;0
20394;0;0;0;0
20395;0;0;0;0
20396;0;0;0;0
20397;0;0;0;0
20398;0;0;0;0
20399;0;0;0;0
20400;0;0;0;0
20401;0;0;0;0
20402;0;0;0;0
20403;0;0;0;0
20404;0;0;0;0
20405;0;0;0;0
20406;0;0;0;0
20407;0;0;0;0
20408;0;0;0;0
20409;0;0;0;0
20410;0;0;0;0
20411;0;0;0;0
20412;0;0;0;0
20413;0;0;0;0
20414;0;0;0;0
20415;0;0;0;0
20416;0;0;0;0
20417;0;0;0;0
20418;0;0;0;0
20419;0;0;0;0
20420;0;0;0;0
20421;0;0;0;0
20422;0;0;0;0
20423;0;0;0;0
20424;0;0;0;0
20425;0;0;0;0
20426;0;0;0;0
20427;0;0;0;0
20428;0;0;0;0
20429;0;0;0;0
20430;0;0;0;0
20431;0;0;0;0
20432;0;0;0;0
20433;0;0;0;0
20434;0;0;0;0
20435;0;0;0;0
20436;0;0;0;0
20437;0;0;0;0
20438;0;0;0;0
20439;0;0;0;0
20440;0;0;0;0
20441;0;0;0;0
20442;0;0;0;0
20443;0;0;0;0
20444;0;0;0;0
20445;0;0;0;0
20446;0;0;0;0
20447;0;0;0;0
20448;0;0;0;0
20449;0;0;0;0
20450;0;0;0;0
20451;0;0;0;0
20452;0;0;0;0
20453;0;0;0;0
20454;0;0;0;0
20455;0;0;0;0
20456;0;0;0;0
20457;0;0;0;0
20458;0;0;0;0
20459;0;0;0;0
20460;0;0;0;0
20461;0;0;0;0
20462;0;0;0;0
20463;0;0;0;0
20464;0;0;0;0
20465;0;0;0;0
20466;0;0;0;0
20467;0;0;0;0
20468;0;0;0;0
20469;0;0;0;0
20470;0;0;0;0
20471;0;0;0;0
20472;0;0;0;0
20473;0;0;0;0
20474;0;0;0;0
20475;0;0;0;0
20476;0;0;0;0
